date,year,month,quarter,region,product,sales_rep,customer,revenue,cost,profit,units_sold,unit_price,profit_margin,month_name,day_of_week,week_number
2023-12-14,2023,12,Q4,Europe,Professional Services,Noah Martinez,Quantum Corp,76824.91,58563.49,18261.42,4,19206.23,23.77,December,Thursday,50
2023-12-14,2023,12,Q4,North America,Software License,Kate Thompson,Prime Industries,111254.97,79591.8,31663.17,4,27813.74,28.46,December,Thursday,50
2023-12-14,2023,12,Q4,Asia Pacific,Hardware,Henry Taylor,Enterprise Dynamics,122172.92,80555.39,41617.54,15,8144.86,34.06,December,Thursday,50
2023-12-14,2023,12,Q4,Latin America,Cloud Subscription,Emma Brown,Vertex Solutions,27259.88,16934.5,10325.39,6,4543.31,37.88,December,Thursday,50
2023-12-14,2023,12,Q4,Asia Pacific,Professional Services,Maya Patel,Pinnacle Corp,23458.43,17911.15,5547.29,16,1466.15,23.65,December,Thursday,50
2023-12-14,2023,12,Q4,Asia Pacific,Cloud Subscription,Carol Davis,NextGen Technologies,14560.58,10535.48,4025.1,14,1040.04,27.64,December,Thursday,50
2023-12-14,2023,12,Q4,North America,Software License,David Wilson,Zenith Systems,91140.0,67141.27,23998.73,1,91140.0,26.33,December,Thursday,50
2023-12-14,2023,12,Q4,Asia Pacific,Hardware,Liam Garcia,Horizon Corp,75967.65,49247.05,26720.6,19,3998.3,35.17,December,Thursday,50
2023-12-15,2023,12,Q4,Middle East & Africa,Hardware,Carol Davis,Prime Industries,22145.4,14136.4,8008.99,13,1703.49,36.17,December,Friday,50
2023-12-15,2023,12,Q4,Middle East & Africa,Software License,David Wilson,Innovation Systems,47202.02,33673.66,13528.36,17,2776.59,28.66,December,Friday,50
2023-12-15,2023,12,Q4,North America,Hardware,Olivia White,Prime Industries,114065.82,70527.65,43538.17,9,12673.98,38.17,December,Friday,50
2023-12-15,2023,12,Q4,Asia Pacific,Cloud Subscription,Liam Garcia,NextGen Technologies,30038.18,23258.44,6779.74,1,30038.18,22.57,December,Friday,50
2023-12-15,2023,12,Q4,Middle East & Africa,Professional Services,Grace Lee,CloudTech Solutions,22589.64,16461.47,6128.17,15,1505.98,27.13,December,Friday,50
2023-12-16,2023,12,Q4,North America,Professional Services,Jack Anderson,Zenith Systems,43622.2,33162.1,10460.1,8,5452.78,23.98,December,Saturday,50
2023-12-16,2023,12,Q4,North America,Professional Services,David Wilson,Pinnacle Corp,85660.65,65897.41,19763.24,10,8566.07,23.07,December,Saturday,50
2023-12-16,2023,12,Q4,North America,Cloud Subscription,Ivy Chen,CloudTech Solutions,46415.52,34365.87,12049.65,16,2900.97,25.96,December,Saturday,50
2023-12-16,2023,12,Q4,Asia Pacific,Software License,Henry Taylor,Smart Analytics Co,37760.69,27927.99,9832.7,4,9440.17,26.04,December,Saturday,50
2023-12-16,2023,12,Q4,Europe,Cloud Subscription,Olivia White,Smart Analytics Co,32920.68,21270.88,11649.8,6,5486.78,35.39,December,Saturday,50
2023-12-16,2023,12,Q4,Latin America,Cloud Subscription,Carol Davis,TechCorp Inc,22926.38,18187.1,4739.27,17,1348.61,20.67,December,Saturday,50
2023-12-17,2023,12,Q4,Europe,Software License,Noah Martinez,Stellar Enterprises,76131.5,46477.28,29654.21,4,19032.87,38.95,December,Sunday,50
2023-12-17,2023,12,Q4,Latin America,Support & Maintenance,Grace Lee,Horizon Corp,10449.4,7258.17,3191.23,4,2612.35,30.54,December,Sunday,50
2023-12-17,2023,12,Q4,Middle East & Africa,Hardware,David Wilson,Elite Systems,31872.8,23193.99,8678.8,9,3541.42,27.23,December,Sunday,50
2023-12-17,2023,12,Q4,Europe,Hardware,Jack Anderson,Prime Industries,35443.48,21464.88,13978.6,7,5063.35,39.44,December,Sunday,50
2023-12-17,2023,12,Q4,Middle East & Africa,Support & Maintenance,Liam Garcia,Future Systems Inc,10353.63,6933.86,3419.77,10,1035.36,33.03,December,Sunday,50
2023-12-18,2023,12,Q4,Asia Pacific,Professional Services,Grace Lee,Apex Solutions,36237.67,28636.92,7600.75,5,7247.53,20.97,December,Monday,51
2023-12-18,2023,12,Q4,Asia Pacific,Cloud Subscription,Frank Miller,Horizon Corp,28390.86,19714.87,8675.98,14,2027.92,30.56,December,Monday,51
2023-12-18,2023,12,Q4,Asia Pacific,Software License,Liam Garcia,CloudTech Solutions,36757.81,25371.94,11385.87,6,5251.12,30.98,December,Monday,51
2023-12-18,2023,12,Q4,Asia Pacific,Cloud Subscription,Maya Patel,Horizon Corp,25489.97,20299.51,5190.46,19,1341.58,20.36,December,Monday,51
2023-12-18,2023,12,Q4,Middle East & Africa,Cloud Subscription,Bob Smith,Summit Technologies,9055.78,5751.85,3303.94,16,565.99,36.48,December,Monday,51
2023-12-18,2023,12,Q4,Latin America,Hardware,Frank Miller,DataFlow Corp,25686.95,19798.94,5888.01,1,25686.95,22.92,December,Monday,51
2023-12-18,2023,12,Q4,Middle East & Africa,Cloud Subscription,Liam Garcia,Apex Solutions,27083.51,16960.71,10122.8,18,1504.64,37.38,December,Monday,51
2023-12-18,2023,12,Q4,Middle East & Africa,Cloud Subscription,Henry Taylor,Future Systems Inc,26198.78,16830.26,9368.52,13,2015.29,35.76,December,Monday,51
2023-12-19,2023,12,Q4,North America,Support & Maintenance,Jack Anderson,Pinnacle Corp,29533.39,19625.76,9907.63,15,1968.89,33.55,December,Tuesday,51
2023-12-19,2023,12,Q4,Latin America,Hardware,Grace Lee,Innovation Systems,75935.0,47824.47,28110.53,6,12655.83,37.02,December,Tuesday,51
2023-12-19,2023,12,Q4,Europe,Software License,Ivy Chen,Pinnacle Corp,94356.64,56716.19,37640.44,8,11794.58,39.89,December,Tuesday,51
2023-12-19,2023,12,Q4,Middle East & Africa,Software License,Olivia White,Apex Solutions,72331.31,57579.55,14751.76,15,4822.09,20.39,December,Tuesday,51
2023-12-19,2023,12,Q4,Latin America,Cloud Subscription,Bob Smith,Apex Solutions,4095.6,2961.22,1134.38,14,273.04,27.7,December,Tuesday,51
2023-12-19,2023,12,Q4,North America,Professional Services,Jack Anderson,Future Systems Inc,77471.06,53520.4,23950.65,6,11067.29,30.92,December,Tuesday,51
2023-12-19,2023,12,Q4,North America,Hardware,Henry Taylor,Elite Systems,145138.55,110900.74,34237.81,8,18142.32,23.59,December,Tuesday,51
2023-12-20,2023,12,Q4,Europe,Support & Maintenance,David Wilson,Pinnacle Corp,32807.93,21861.3,10946.63,19,1726.73,33.37,December,Wednesday,51
2023-12-20,2023,12,Q4,Asia Pacific,Hardware,Liam Garcia,Quantum Corp,66139.91,52591.87,13548.04,5,13227.98,20.48,December,Wednesday,51
2023-12-20,2023,12,Q4,Asia Pacific,Cloud Subscription,Jack Anderson,Summit Technologies,46458.66,31362.81,15095.85,6,7743.11,32.49,December,Wednesday,51
2023-12-20,2023,12,Q4,Latin America,Cloud Subscription,Maya Patel,Horizon Corp,31082.02,22929.15,8152.87,1,31082.02,26.23,December,Wednesday,51
2023-12-20,2023,12,Q4,Middle East & Africa,Professional Services,Noah Martinez,TechCorp Inc,28068.14,17570.1,10498.03,18,1559.34,37.4,December,Wednesday,51
2023-12-20,2023,12,Q4,Middle East & Africa,Software License,Liam Garcia,Apex Solutions,50352.55,30574.69,19777.86,15,3356.84,39.28,December,Wednesday,51
2023-12-20,2023,12,Q4,Middle East & Africa,Software License,Maya Patel,Innovation Systems,36919.33,27954.88,8964.45,6,6153.22,24.28,December,Wednesday,51
2023-12-20,2023,12,Q4,Middle East & Africa,Software License,Ivy Chen,Elite Systems,64618.03,39027.0,25591.03,4,16154.51,39.6,December,Wednesday,51
2023-12-21,2023,12,Q4,Europe,Cloud Subscription,David Wilson,Stellar Enterprises,39930.32,25182.62,14747.7,5,7986.06,36.93,December,Thursday,51
2023-12-21,2023,12,Q4,Europe,Cloud Subscription,Alice Johnson,Vertex Solutions,62558.43,38304.95,24253.48,4,15639.61,38.77,December,Thursday,51
2023-12-21,2023,12,Q4,North America,Professional Services,Bob Smith,DataFlow Corp,47809.05,28755.03,19054.02,9,5312.12,39.85,December,Thursday,51
2023-12-21,2023,12,Q4,Latin America,Hardware,Liam Garcia,Prime Industries,46513.01,30314.38,16198.64,6,7752.17,34.83,December,Thursday,51
2023-12-21,2023,12,Q4,Latin America,Support & Maintenance,Liam Garcia,Vertex Solutions,14971.05,10346.83,4624.22,8,1871.38,30.89,December,Thursday,51
2023-12-21,2023,12,Q4,Europe,Professional Services,Carol Davis,DataFlow Corp,48649.78,32659.64,15990.14,4,12162.45,32.87,December,Thursday,51
2023-12-21,2023,12,Q4,Asia Pacific,Professional Services,Carol Davis,Elite Systems,43866.09,33017.27,10848.81,9,4874.01,24.73,December,Thursday,51
2023-12-21,2023,12,Q4,Asia Pacific,Support & Maintenance,Bob Smith,Enterprise Dynamics,17815.66,11717.38,6098.28,15,1187.71,34.23,December,Thursday,51
2023-12-22,2023,12,Q4,Latin America,Cloud Subscription,David Wilson,Apex Solutions,25755.04,18486.98,7268.05,13,1981.16,28.22,December,Friday,51
2023-12-22,2023,12,Q4,North America,Professional Services,Henry Taylor,DataFlow Corp,61136.54,47288.47,13848.07,16,3821.03,22.65,December,Friday,51
2023-12-22,2023,12,Q4,Middle East & Africa,Professional Services,Alice Johnson,Stellar Enterprises,36242.8,23078.76,13164.04,11,3294.8,36.32,December,Friday,51
2023-12-22,2023,12,Q4,North America,Hardware,Alice Johnson,Apex Solutions,115456.21,78586.13,36870.09,5,23091.24,31.93,December,Friday,51
2023-12-22,2023,12,Q4,North America,Cloud Subscription,Alice Johnson,Summit Technologies,64769.35,51663.67,13105.68,12,5397.45,20.23,December,Friday,51
2023-12-23,2023,12,Q4,North America,Professional Services,Grace Lee,Quantum Corp,85535.12,58260.49,27274.62,8,10691.89,31.89,December,Saturday,51
2023-12-23,2023,12,Q4,North America,Hardware,Jack Anderson,Apex Solutions,157628.53,118913.68,38714.85,8,19703.57,24.56,December,Saturday,51
2023-12-23,2023,12,Q4,North America,Cloud Subscription,David Wilson,Stellar Enterprises,54716.55,41194.04,13522.52,17,3218.62,24.71,December,Saturday,51
2023-12-24,2023,12,Q4,Europe,Hardware,David Wilson,Apex Solutions,96509.79,74208.94,22300.85,6,16084.97,23.11,December,Sunday,51
2023-12-24,2023,12,Q4,North America,Cloud Subscription,Jack Anderson,Apex Solutions,37445.83,26754.88,10690.96,5,7489.17,28.55,December,Sunday,51
2023-12-24,2023,12,Q4,Middle East & Africa,Cloud Subscription,Olivia White,Pinnacle Corp,20609.04,12910.01,7699.03,8,2576.13,37.36,December,Sunday,51
2023-12-24,2023,12,Q4,Europe,Hardware,Carol Davis,Pinnacle Corp,76870.37,56396.9,20473.47,19,4045.81,26.63,December,Sunday,51
2023-12-24,2023,12,Q4,North America,Hardware,Alice Johnson,Horizon Corp,124712.0,90561.07,34150.93,6,20785.33,27.38,December,Sunday,51
2023-12-24,2023,12,Q4,North America,Professional Services,Olivia White,Quantum Corp,25739.5,18993.97,6745.53,15,1715.97,26.21,December,Sunday,51
2023-12-25,2023,12,Q4,Asia Pacific,Cloud Subscription,Jack Anderson,Summit Technologies,47147.78,29691.86,17455.91,15,3143.19,37.02,December,Monday,52
2023-12-25,2023,12,Q4,Europe,Software License,Henry Taylor,Digital Ventures,109177.75,78574.11,30603.63,18,6065.43,28.03,December,Monday,52
2023-12-25,2023,12,Q4,Middle East & Africa,Cloud Subscription,Jack Anderson,NextGen Technologies,10659.24,7939.63,2719.61,13,819.94,25.51,December,Monday,52
2023-12-26,2023,12,Q4,Middle East & Africa,Support & Maintenance,Maya Patel,Pinnacle Corp,17383.66,10781.74,6601.92,6,2897.28,37.98,December,Tuesday,52
2023-12-26,2023,12,Q4,North America,Hardware,Bob Smith,NextGen Technologies,102374.78,71746.47,30628.3,8,12796.85,29.92,December,Tuesday,52
2023-12-26,2023,12,Q4,Europe,Professional Services,Carol Davis,Smart Analytics Co,44814.96,33322.05,11492.92,16,2800.94,25.65,December,Tuesday,52
2023-12-26,2023,12,Q4,Latin America,Cloud Subscription,Maya Patel,Prime Industries,24332.63,19449.6,4883.04,4,6083.16,20.07,December,Tuesday,52
2023-12-26,2023,12,Q4,North America,Professional Services,Alice Johnson,Vertex Solutions,104999.84,70595.7,34404.15,12,8749.99,32.77,December,Tuesday,52
2023-12-26,2023,12,Q4,Middle East & Africa,Software License,Noah Martinez,Summit Technologies,42896.51,33896.93,8999.58,16,2681.03,20.98,December,Tuesday,52
2023-12-27,2023,12,Q4,Asia Pacific,Hardware,Jack Anderson,Zenith Systems,52299.76,37844.3,14455.46,13,4023.06,27.64,December,Wednesday,52
2023-12-27,2023,12,Q4,Middle East & Africa,Hardware,Grace Lee,Horizon Corp,53042.84,36021.46,17021.38,6,8840.47,32.09,December,Wednesday,52
2023-12-27,2023,12,Q4,Europe,Professional Services,Frank Miller,CloudTech Solutions,56134.7,38296.28,17838.42,16,3508.42,31.78,December,Wednesday,52
2023-12-28,2023,12,Q4,Europe,Professional Services,Kate Thompson,Elite Systems,41999.02,33592.18,8406.84,7,5999.86,20.02,December,Thursday,52
2023-12-28,2023,12,Q4,Latin America,Support & Maintenance,Grace Lee,Innovation Systems,14029.92,9711.99,4317.93,12,1169.16,30.78,December,Thursday,52
2023-12-28,2023,12,Q4,Latin America,Software License,Henry Taylor,DataFlow Corp,35062.03,23243.39,11818.63,9,3895.78,33.71,December,Thursday,52
2023-12-28,2023,12,Q4,Asia Pacific,Hardware,Henry Taylor,Stellar Enterprises,75552.29,58465.65,17086.64,9,8394.7,22.62,December,Thursday,52
2023-12-28,2023,12,Q4,Latin America,Professional Services,Henry Taylor,Quantum Corp,45971.31,34531.26,11440.05,1,45971.31,24.89,December,Thursday,52
2023-12-28,2023,12,Q4,North America,Hardware,Noah Martinez,Global Solutions Ltd,87674.85,68396.31,19278.54,9,9741.65,21.99,December,Thursday,52
2023-12-29,2023,12,Q4,North America,Professional Services,Olivia White,Zenith Systems,22702.73,16533.6,6169.13,13,1746.36,27.17,December,Friday,52
2023-12-29,2023,12,Q4,Middle East & Africa,Hardware,Carol Davis,NextGen Technologies,21957.63,17052.45,4905.18,10,2195.76,22.34,December,Friday,52
2023-12-29,2023,12,Q4,North America,Hardware,Alice Johnson,Global Solutions Ltd,127400.33,80541.02,46859.31,5,25480.07,36.78,December,Friday,52
2023-12-29,2023,12,Q4,Asia Pacific,Support & Maintenance,David Wilson,Apex Solutions,10333.23,7716.88,2616.35,5,2066.65,25.32,December,Friday,52
2023-12-30,2023,12,Q4,North America,Support & Maintenance,Liam Garcia,Summit Technologies,18698.57,13505.04,5193.52,2,9349.28,27.77,December,Saturday,52
2023-12-30,2023,12,Q4,Middle East & Africa,Cloud Subscription,Ivy Chen,Apex Solutions,16887.96,13002.67,3885.29,9,1876.44,23.01,December,Saturday,52
2023-12-30,2023,12,Q4,North America,Cloud Subscription,Bob Smith,Pinnacle Corp,48771.0,36624.83,12146.17,6,8128.5,24.9,December,Saturday,52
2023-12-30,2023,12,Q4,Europe,Cloud Subscription,Liam Garcia,NextGen Technologies,13769.08,8439.8,5329.27,14,983.51,38.7,December,Saturday,52
2023-12-30,2023,12,Q4,North America,Cloud Subscription,Henry Taylor,Digital Ventures,14524.14,9491.33,5032.81,6,2420.69,34.65,December,Saturday,52
2023-12-30,2023,12,Q4,Middle East & Africa,Hardware,Alice Johnson,Global Solutions Ltd,56551.69,39647.25,16904.44,3,18850.56,29.89,December,Saturday,52
2023-12-30,2023,12,Q4,Latin America,Cloud Subscription,Olivia White,DataFlow Corp,16404.95,10456.95,5948.0,9,1822.77,36.26,December,Saturday,52
2023-12-31,2023,12,Q4,North America,Cloud Subscription,Kate Thompson,NextGen Technologies,34936.45,23255.33,11681.12,9,3881.83,33.44,December,Sunday,52
2023-12-31,2023,12,Q4,Europe,Support & Maintenance,Noah Martinez,Smart Analytics Co,15230.64,9501.99,5728.65,15,1015.38,37.61,December,Sunday,52
2023-12-31,2023,12,Q4,Asia Pacific,Support & Maintenance,Alice Johnson,CloudTech Solutions,29479.12,20240.47,9238.65,10,2947.91,31.34,December,Sunday,52
2023-12-31,2023,12,Q4,Europe,Hardware,David Wilson,Stellar Enterprises,27762.5,20287.26,7475.24,6,4627.08,26.93,December,Sunday,52
2023-12-31,2023,12,Q4,Asia Pacific,Support & Maintenance,Kate Thompson,Zenith Systems,31881.12,23673.79,8207.33,6,5313.52,25.74,December,Sunday,52
2024-01-01,2024,1,Q1,Asia Pacific,Cloud Subscription,Olivia White,Future Systems Inc,40836.73,28245.74,12590.99,10,4083.67,30.83,January,Monday,1
2024-01-01,2024,1,Q1,Latin America,Software License,Grace Lee,Elite Systems,37774.18,25988.37,11785.81,2,18887.09,31.2,January,Monday,1
2024-01-01,2024,1,Q1,Latin America,Professional Services,Noah Martinez,Digital Ventures,31072.56,22431.08,8641.48,2,15536.28,27.81,January,Monday,1
2024-01-01,2024,1,Q1,Latin America,Professional Services,Jack Anderson,TechCorp Inc,36985.57,28811.33,8174.24,2,18492.78,22.1,January,Monday,1
2024-01-01,2024,1,Q1,Latin America,Software License,Liam Garcia,Pinnacle Corp,61049.55,45980.19,15069.36,6,10174.93,24.68,January,Monday,1
2024-01-01,2024,1,Q1,Europe,Cloud Subscription,Bob Smith,DataFlow Corp,27368.91,20487.42,6881.49,3,9122.97,25.14,January,Monday,1
2024-01-01,2024,1,Q1,North America,Cloud Subscription,Olivia White,Vertex Solutions,53161.9,38040.34,15121.57,3,17720.63,28.44,January,Monday,1
2024-01-01,2024,1,Q1,North America,Cloud Subscription,Ivy Chen,NextGen Technologies,42650.99,28110.15,14540.84,12,3554.25,34.09,January,Monday,1
2024-01-02,2024,1,Q1,Asia Pacific,Support & Maintenance,Emma Brown,Horizon Corp,31046.25,21882.56,9163.68,11,2822.39,29.52,January,Tuesday,1
2024-01-02,2024,1,Q1,Asia Pacific,Professional Services,Noah Martinez,Zenith Systems,37759.88,26643.13,11116.75,13,2904.61,29.44,January,Tuesday,1
2024-01-02,2024,1,Q1,Asia Pacific,Software License,Maya Patel,DataFlow Corp,62469.25,40333.75,22135.5,8,7808.66,35.43,January,Tuesday,1
2024-01-02,2024,1,Q1,Latin America,Cloud Subscription,Bob Smith,Horizon Corp,23248.98,14890.6,8358.38,2,11624.49,35.95,January,Tuesday,1
2024-01-03,2024,1,Q1,Europe,Cloud Subscription,Ivy Chen,Global Solutions Ltd,33435.08,24172.87,9262.21,18,1857.5,27.7,January,Wednesday,1
2024-01-03,2024,1,Q1,Latin America,Support & Maintenance,Bob Smith,DataFlow Corp,13003.72,9706.45,3297.27,1,13003.72,25.36,January,Wednesday,1
2024-01-03,2024,1,Q1,Europe,Software License,Noah Martinez,Prime Industries,85720.49,63265.93,22454.57,14,6122.89,26.2,January,Wednesday,1
2024-01-03,2024,1,Q1,Europe,Software License,Maya Patel,Innovation Systems,83378.63,53675.14,29703.49,19,4388.35,35.62,January,Wednesday,1
2024-01-03,2024,1,Q1,Europe,Support & Maintenance,Jack Anderson,Apex Solutions,26190.87,19620.02,6570.85,17,1540.64,25.09,January,Wednesday,1
2024-01-03,2024,1,Q1,Latin America,Cloud Subscription,Henry Taylor,Stellar Enterprises,17884.26,12503.71,5380.54,19,941.28,30.09,January,Wednesday,1
2024-01-04,2024,1,Q1,Middle East & Africa,Cloud Subscription,Maya Patel,Digital Ventures,11626.83,9013.78,2613.04,3,3875.61,22.47,January,Thursday,1
2024-01-04,2024,1,Q1,Asia Pacific,Software License,Jack Anderson,TechCorp Inc,72267.23,54816.62,17450.61,13,5559.02,24.15,January,Thursday,1
2024-01-04,2024,1,Q1,Europe,Professional Services,Noah Martinez,Future Systems Inc,77727.23,57311.39,20415.84,9,8636.36,26.27,January,Thursday,1
2024-01-05,2024,1,Q1,Asia Pacific,Support & Maintenance,David Wilson,Global Solutions Ltd,6222.34,4039.3,2183.03,18,345.69,35.08,January,Friday,1
2024-01-05,2024,1,Q1,Latin America,Support & Maintenance,Carol Davis,Quantum Corp,16130.55,10252.43,5878.12,16,1008.16,36.44,January,Friday,1
2024-01-05,2024,1,Q1,Middle East & Africa,Software License,David Wilson,Enterprise Dynamics,39122.51,30933.88,8188.64,3,13040.84,20.93,January,Friday,1
2024-01-05,2024,1,Q1,Europe,Professional Services,Kate Thompson,Pinnacle Corp,30707.48,22877.68,7829.81,12,2558.96,25.5,January,Friday,1
2024-01-06,2024,1,Q1,Latin America,Software License,Noah Martinez,Smart Analytics Co,56862.93,44775.2,12087.74,4,14215.73,21.26,January,Saturday,1
2024-01-06,2024,1,Q1,Middle East & Africa,Hardware,Emma Brown,Horizon Corp,31061.03,21799.81,9261.22,5,6212.21,29.82,January,Saturday,1
2024-01-06,2024,1,Q1,Europe,Cloud Subscription,Ivy Chen,NextGen Technologies,33183.79,21149.18,12034.61,18,1843.54,36.27,January,Saturday,1
2024-01-07,2024,1,Q1,North America,Software License,Grace Lee,Summit Technologies,80896.31,54309.62,26586.69,18,4494.24,32.87,January,Sunday,1
2024-01-07,2024,1,Q1,Middle East & Africa,Software License,Jack Anderson,Enterprise Dynamics,16577.08,11950.02,4627.06,17,975.12,27.91,January,Sunday,1
2024-01-07,2024,1,Q1,Asia Pacific,Professional Services,Alice Johnson,CloudTech Solutions,46534.36,28068.3,18466.06,18,2585.24,39.68,January,Sunday,1
2024-01-08,2024,1,Q1,Europe,Software License,Grace Lee,TechCorp Inc,46697.54,37295.35,9402.2,7,6671.08,20.13,January,Monday,2
